feature,importance
stockage_go,0.7198283105680997
cpu_serie_3.0,0.08326219464557676
ram_go,0.07968364019149624
cpu_serie_5.0,0.04437009856892382
marque_LENOVO,0.03095072420644982
marque_HP,0.02131115443084441
cpu_serie_7.0,0.015905577661784864
marque_DELL,0.004019188912373968
marque_MSI,0.0003708531855809804
marque_MYTEK,0.00029825762886949843
