feature,coefficient
cpu_serie_7.0,0.3181642582726225
taille_ecran,0.31699550746374305
cpu_serie_5.0,0.08950391231848225
os_platform_Windows 11 Pro,-0.028988691564457998
ram_go,0.015366027245524346
stockage_go,0.0
