feature,importance
stockage_go,0.3966810211526307
os_platform_Windows 11 Famille,0.33908774289951144
taille_ecran,0.10194227314844975
ram_go,0.1015286211047018
cpu_serie_7.0,0.0225997489611082
os_platform_Windows 11 Pro,0.019475947466239964
cpu_serie_5.0,0.018684645267358115
