feature,coefficient
os_platform_Windows 11 Famille,0.4312399749548245
cpu_serie_5.0,-0.10291896504120235
os_platform_Windows 11 Pro,-0.09850841913388203
taille_ecran,0.08367881856469934
cpu_serie_7.0,0.004228999355653968
ram_go,0.002572414448592362
stockage_go,0.0008422655760836377
