feature,importance
taille_ecran,0.8783774643813472
marque_X-TIGI,0.08573660002166354
marque_JOYTEL,0.01917961034395849
ram_go,0.009251206175508845
stockage_go,0.0032458544810396997
marque_NOKIA,0.0022107545713974113
marque_EVERTEK,0.001874178195656679
marque_SMARTEC,0.0001243318294269507
marque_MAXFONE,1.1479980961301536e-15
