url,prix_tnd,nom,marque,ram_go,stockage_go,taille_ecran,cpu_brand,os_platform,has_4g,has_5g,has_wifi6,has_wifi,has_bluetooth
https://www.mytek.tn/smartphone-samsung-galaxy-s26-5g-12go-512go-blanc.html,4999.0,Smartphone SAMSUNG GALAXY S26 5G 12Go 512Go - Blanc,SAMSUNG,12.0,512.0,6.3,Samsung Exynos,Android,1,1,0,1,1
https://www.mytek.tn/smartphone-samsung-galaxy-s26-5g-12go-512go-bleu-ciel.html,4999.0,Smartphone SAMSUNG GALAXY S26 5G 12Go 512Go -Bleu Ciel,SAMSUNG,12.0,512.0,6.3,Samsung Exynos,Android,1,1,0,1,1
https://www.mytek.tn/smartphone-samsung-galaxy-s26-5g-12go-512go-violet-de-cobalt.html,4999.0,Smartphone SAMSUNG GALAXY S26 5G 12Go 512Go -Violet de Cobalt,SAMSUNG,12.0,512.0,6.3,Samsung Exynos,Android,1,1,0,1,1
https://www.mytek.tn/smartphone-samsung-galaxy-s26-ultra-5g-12go-256go-bleu-ciel.html,5999.0,Smartphone SAMSUNG GALAXY S26 Ultra 5G 12Go 256Go - Bleu Ciel,SAMSUNG,12.0,256.0,6.9,Qualcomm,Android,1,1,0,1,1
https://www.mytek.tn/smartphone-samsung-galaxy-s26-ultra-5g-12go-256go-blanc.html,5999.0,Smartphone SAMSUNG GALAXY S26 Ultra 5G 12Go 256Go - Blanc,SAMSUNG,12.0,256.0,6.9,Qualcomm,Android,1,1,0,1,1
https://www.mytek.tn/smartphone-samsung-galaxy-s26-ultra-5g-12go-256go-noir.html,5999.0,Smartphone SAMSUNG GALAXY S26 Ultra 5G 12Go 256Go - Noir,SAMSUNG,12.0,256.0,6.9,Qualcomm,Android,1,1,0,1,1
https://www.mytek.tn/smartphone-samsung-galaxy-s26-ultra-5g-12go-256go-violet-de-cobalt.html,5999.0,Smartphone SAMSUNG GALAXY S26 Ultra 5G 12Go 256Go - Violet de Cobalt,SAMSUNG,12.0,256.0,6.9,Qualcomm,Android,1,1,0,1,1
https://www.mytek.tn/smartphone-samsung-galaxy-s26-ultra-5g-12go-512go-noir.html,6999.0,Smartphone SAMSUNG GALAXY S26 Ultra 5G 12Go 512Go - Noir,SAMSUNG,12.0,512.0,6.9,Qualcomm,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-samsung-galaxy-s26-ultra-5g-12go-512go-blanc.html,6999.0,Smartphone SAMSUNG GALAXY S26 Ultra 5G 12Go 512Go - Blanc,SAMSUNG,12.0,512.0,6.9,Qualcomm,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-samsung-galaxy-s26-ultra-5g-12go-512go-bleu-ciel.html,6999.0,Smartphone SAMSUNG GALAXY S26 Ultra 5G 12Go 512Go -Bleu Ciel,SAMSUNG,12.0,512.0,6.9,Qualcomm,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-samsung-galaxy-s26-ultra-5g-12go-512go-violet-de-cobalt.html,6999.0,Smartphone SAMSUNG GALAXY S26 Ultra 5G 12Go 512Go -Violet de Cobalt,SAMSUNG,12.0,512.0,6.9,Qualcomm,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-tecno-spark-30-5g-4-go-128-go-aurora-cloud.html,559.0,Smartphone TECNO Spark 30 5G 4 Go 128 Go - Aurora Cloud,TECNO,4.0,128.0,6.67,MediaTek,Android,1,1,0,1,1
https://www.mytek.tn/smartphone-tecno-spark-30-5g-4-go-128-go-midnight-shadow.html,559.0,Smartphone TECNO Spark 30 5G 4 Go 128 Go - midnight shadow,TECNO,4.0,128.0,6.67,MediaTek,Android,1,1,0,1,1
https://www.mytek.tn/smartphone-tecno-spark-30-5g-4-go-128-go-azure-sky.html,559.0,Smartphone TECNO Spark 30 5G 4 Go 128 Go - Azure Sky,TECNO,4.0,128.0,6.67,MediaTek,Android,1,1,0,1,1
https://www.mytek.tn/smartphone-tecno-spark-30-5g-6go-128-go-aurora-gold.html,599.0,Smartphone TECNO Spark 30 5G 6GO 128 GO - Aurora Gold,TECNO,6.0,128.0,6.67,MediaTek,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-tekno-digital-uniwa-w555-4go-64go-4g-noir-silver.html,249.0,Smartphone Tekno Digital UNIWA W555 4Go 64Go 4G - Noir Silver,UNIWA,4.0,64.0,5.71,Autre,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-vivo-y04-4go-64go-or-titane.html,379.0,Smartphone VIVO Y04 8Go 64Go - Or Titane,VIVO,4.0,64.0,6.74,Autre,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-vivo-y04-4go-64go-vert-jade.html,379.0,Smartphone VIVO Y04 8Go 64Go - Vert jade,VIVO,4.0,64.0,6.74,Autre,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-vivo-y04-4go-128go-vert-jade.html,409.0,Smartphone VIVO Y04 8Go 128Go - Vert jade,VIVO,4.0,128.0,6.74,Autre,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-vivo-y04-4go-128go-or-titane.html,409.0,Smartphone VIVO Y04 8Go 128Go - Or Titane,VIVO,4.0,128.0,6.74,Autre,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-vivo-y19s-12go-128go-noir.html,459.0,Smartphone VIVO Y19s 12Go 128Go - Noir,VIVO,6.0,1024.0,6.68,Autre,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-vivo-v40-lite-8go-256go-silver-titane.html,699.0,Smartphone VIVO V40 Lite 8Go 256Go - Silver Titane,VIVO,8.0,256.0,6.67,Qualcomm,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-vivo-y31d-4g-6go-128go-gris.html,839.0,Smartphone VIVO Y31D 4G 6Go 128Go - Gris,VIVO,6.0,128.0,6.75,Qualcomm,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-vivo-y31d-4g-6go-128go-6-75-120hz-gold.html,839.0,"Smartphone VIVO Y31D 4G 6Go 128Go 6,75"" 120Hz - Gold",VIVO,6.0,128.0,6.75,Qualcomm,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-vivo-y31d-4g-8go-128go-120hz-7200mah-gold.html,949.0,Smartphone Vivo Y31D 4G 8Go 128Go 120Hz 7200mAh - Gold,VIVO,8.0,128.0,6.75,Qualcomm,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-vivo-y31d-4g-8go-128go-6-75-7200-mah-gris.html,949.0,"Smartphone Vivo Y31D 4G 8Go 128Go 6.75"" 7200 mAh - Gris",VIVO,8.0,128.0,6.75,Qualcomm,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-vivo-y31d-4g-8go-256go-7200mah-gris.html,1069.0,Smartphone VIVO Y31D 4G 8Go 256Go 7200mAh - Gris,VIVO,8.0,256.0,6.75,Qualcomm,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-vivo-y31d-4g-8go-256go-120hz-7200mah-gold.html,1069.0,Smartphone VIVO Y31D 4G 8Go 256Go 120Hz 7200mAh - Gold,VIVO,8.0,256.0,6.75,Qualcomm,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-vivo-y31-5g-16go-256go-noir.html,1169.0,Smartphone VIVO Y31 5G 16Go 256Go - Noir,VIVO,16.0,256.0,6.68,Qualcomm,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-vivo-y31-5g-16go-256go-violet.html,1169.0,Smartphone VIVO Y31 5G 16Go 256Go - Violet,VIVO,16.0,256.0,6.68,Qualcomm,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-vivo-v70-fe-5g-8go-256go-ocean-blue.html,1499.0,Smartphone Vivo V70 FE 5G 8Go 256Go - Ocean Blue,VIVO,8.0,256.0,6.83,MediaTek,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-vivo-v70-fe-5g-8go-256go-titanium-silver.html,1499.0,Smartphone VIVO V70 FE 5G 8Go 256Go - Titanium Silver,VIVO,8.0,256.0,6.83,MediaTek,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-vivo-v50-5g-12go-256go-bleu.html,1599.0,Smartphone VIVO V50 5G 12Go 256Go - Bleu,VIVO,12.0,256.0,6.77,Qualcomm,Android,1,1,0,1,1
https://www.mytek.tn/smartphone-vivo-v70-fe-5g-12go-256go-titanium-silver.html,1699.0,Smartphone VIVO V70 FE 5G 12Go 256Go - Titanium Silver,VIVO,12.0,256.0,6.83,MediaTek,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-vivo-v70-fe-5g-12go-256go-ocean-blue.html,1699.0,Smartphone VIVO V70 FE 5G 12Go 256Go - Ocean Blue,VIVO,12.0,256.0,6.83,MediaTek,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-vivo-v70-5g-12go-512go-grey-dunes.html,2199.0,Smartphone VIVO V70 5G 12Go 512Go - Grey Dunes,VIVO,12.0,512.0,6.59,Qualcomm,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-vivo-v70-5g-12go-512go-brun-mat.html,2199.0,Smartphone VIVO V70 5G 12Go 512Go - Brun Mat,VIVO,12.0,512.0,6.59,Qualcomm,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-a7-pro-4g-4go-128go-sunset-orange.html,499.0,Smartphone Xiaomi Redmi A7 Pro 4G 128Go 4Go - Sunset Orange,XIAOMI,4.0,128.0,6.9,Autre,Android,1,0,0,0,0
https://www.mytek.tn/smartphone-xiaomi-redmi-15c-4go-128go-noir-de-minuit.html,529.0,Smartphone XIAOMI Redmi 15C 4Go 128Go - Noir De Minuit,XIAOMI,4.0,128.0,6.9,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-15c-4go-128go-vert-menthe.html,529.0,Smartphone XIAOMI Redmi 15C 4Go 128Go - Vert Menthe,XIAOMI,4.0,128.0,6.9,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-15c-4go-128go-bleu-moonlight.html,529.0,Smartphone XIAOMI Redmi 15C 4Go 128Go - Bleu Moonlight,XIAOMI,4.0,128.0,6.9,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-15c-4go-128go-orange-twilight.html,529.0,Smartphone XIAOMI Redmi 15C 4Go 128Go - Orange Twilight,XIAOMI,4.0,128.0,6.9,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-15c-6go-128go-noir-de-minuit.html,599.0,Smartphone XIAOMI Redmi 15C 6Go 128Go - Noir De Minuit,XIAOMI,6.0,128.0,6.9,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-15c-6go-128go-vert-menthe.html,599.0,Smartphone XIAOMI Redmi 15C 6Go 128Go - Vert Menthe,XIAOMI,6.0,128.0,6.9,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-6go-128go-lime-vert.html,649.0,Smartphone Xiaomi Redmi Note 14  4G  6Go 128Go -  Lime Green,XIAOMI,6.0,128.0,6.67,Autre,Android,1,0,0,0,0
https://www.mytek.tn/smartphone-xiaomi-redmi-15c-8go-256go-noir-de-minuit.html,679.0,"Xiaomi Redmi 15C – 8Go RAM, 256Go, Noir de Minuit, Performance",XIAOMI,8.0,256.0,6.9,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-15c-8go-256go-vert-menthe.html,679.0,Smartphone XIAOMI Redmi 15C 8Go 256Go - Vert Menthe,XIAOMI,8.0,256.0,6.9,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-15c-8go-256go-bleu-moonlight.html,679.0,Smartphone XIAOMI Redmi 15C 8Go 256Go - Bleu Moonlight,XIAOMI,8.0,256.0,6.9,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-15c-8go-256go-orange-twilight.html,679.0,Smartphone XIAOMI Redmi 15C 8Go 256Go - Orange Twilight,XIAOMI,8.0,256.0,6.9,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-15-8go-256go-violet-sableux.html,699.0,Smartphone XIAOMI Redmi 15 8Go 256Go - Violet Sableux,XIAOMI,8.0,256.0,6.9,Qualcomm,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-15-8go-256go-noir-de-minuit.html,699.0,Smartphone XIAOMI Redmi 15 8Go 256Go - Noir De Minuit,XIAOMI,8.0,256.0,6.9,Qualcomm,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-15-8go-256go-gris-titane.html,699.0,Smartphone XIAOMI Redmi 15 8Go 256Go - Gris Titane,XIAOMI,8.0,256.0,6.9,Qualcomm,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-15c-4go-128go-5g-vert-menthe.html,699.0,Smartphone XIAOMI Redmi 15C 4Go 128Go 5G - Vert Menthe,XIAOMI,4.0,128.0,6.09,MediaTek,Android,0,1,0,0,1
https://www.mytek.tn/smartphone-xiaomi-redmi-15c-4go-128go-5g-violet.html,699.0,Smartphone XIAOMI Redmi 15C 4Go 128Go 5G - Violet,XIAOMI,4.0,128.0,6.9,MediaTek,Android,0,1,0,0,1
https://www.mytek.tn/smartphone-xiaomi-redmi-15c-4go-128go-5g-noir-de-minuit.html,699.0,Smartphone XIAOMI Redmi 15C 4Go 128Go 5G -  Noir De Minuit,XIAOMI,4.0,128.0,6.09,MediaTek,Android,0,1,0,0,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-8go-256go-lime-vert.html,729.0,Smartphone Xiaomi Redmi Note 14  4G  8Go 256Go - Lime Green,XIAOMI,8.0,256.0,6.67,Autre,Android,1,0,0,0,0
https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-8go-128go-ocean-blue.html,749.0,Smartphone Xiaomi Redmi Note 14 4G 8Go 128Go - Océan blue,XIAOMI,8.0,128.0,6.67,Autre,Android,1,0,0,0,0
https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-4g-8go-128go-midnight-black.html,749.0,Smartphone Xiaomi Redmi Note 14 4G 8Go 128Go - Midnight Black,XIAOMI,8.0,128.0,6.67,Autre,Android,1,0,0,0,0
https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-4g-8go-128go-purple.html,749.0,Smartphone Xiaomi Redmi Note 14 4G 8Go 128Go - Purple,XIAOMI,8.0,128.0,6.67,MediaTek,Android,1,0,0,0,0
https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-8go-128go-lime-vert.html,749.0,Smartphone Xiaomi Redmi Note 14 4G  8Go 128Go - Lime Green,XIAOMI,8.0,128.0,6.67,Autre,Android,1,0,0,0,0
https://www.mytek.tn/smartphone-xiaomi-redmi-note-15-5g-6go-128go-noir.html,799.0,Smartphone Xiaomi Redmi Note 15  4G  6Go 128Go - Noir,XIAOMI,6.0,128.0,6.77,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-15-5g-6go-128go-glacier-blue.html,799.0,Smartphone Xiaomi Redmi Note 15 4G  6Go 128Go - Glacier Blue,XIAOMI,6.0,128.0,6.77,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-15-5g-6go-128go-violet.html,799.0,Smartphone Xiaomi Redmi Note 15 4G 6Go 128Go - Violet,XIAOMI,6.0,128.0,6.77,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-15-5g-6go-128go-forest-green.html,799.0,Smartphone Xiaomi Redmi Note 15 4G 6Go 128Go - Forest Green,XIAOMI,6.0,128.0,6.77,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-15c-8go-256go-5g-vert-menthe.html,839.0,Smartphone XIAOMI Redmi 15C 8Go 256Go 5G - Vert Menthe,XIAOMI,8.0,256.0,6.09,MediaTek,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-15c-8go-256go-5g-noir-de-minuit.html,839.0,Smartphone XIAOMI Redmi 15C 8Go 256Go 5G - Noir De Minuit,XIAOMI,8.0,256.0,6.09,MediaTek,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-15-4g-8go-256go-forest-green.html,899.0,Smartphone Xiaomi Redmi Note 15  4G  8Go 256Go - Forest Green,XIAOMI,8.0,256.0,6.77,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-15-4g-8go-256go-violet.html,899.0,Smartphone Xiaomi Redmi Note 15  4G  8Go 256Go - Violet,XIAOMI,8.0,256.0,6.77,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-15-4g-8go-256go-noir.html,899.0,Smartphone Xiaomi Redmi Note 15 4G 8Go 256Go - Noir,XIAOMI,8.0,256.0,6.77,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-15-4g-8go-256go-glacier-blue.html,899.0,Smartphone Xiaomi Redmi Note 15  4G  8Go 256Go - Glacier Blue,XIAOMI,8.0,256.0,6.77,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-15-5g-6go-128go-couleur-noir.html,1069.0,Smartphone Xiaomi Redmi Note 15  5G  6Go 128Go -Couleur Noir,XIAOMI,6.0,128.0,6.77,Qualcomm,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-15-5g-6go-128go-couleur-glacier-blue.html,1069.0,Smartphone Xiaomi Redmi Note 15  5G  6Go 128Go -Couleur  Glacier Blue,XIAOMI,6.0,128.0,6.77,Qualcomm,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-15-5g-6go-128go-couleur-violet-lavande.html,1069.0,Smartphone Xiaomi Redmi Note 15  5G  6Go 128Go -Couleur Violet lavande,XIAOMI,6.0,128.0,6.77,Qualcomm,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-15-5g-8go-256go-couleur-noir.html,1199.0,Smartphone Xiaomi Redmi Note 15  5G  8Go 256Go -Couleur Noir,XIAOMI,8.0,256.0,6.77,Qualcomm,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-15-5g-8go-256go-couleur-violet-lavande.html,1199.0,Smartphone Xiaomi Redmi Note 15  5G  8Go 256Go - Violet Lavande,XIAOMI,8.0,256.0,6.77,Qualcomm,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-15-5g-8go-256go-couleur-glacier-blue.html,1199.0,Smartphone Xiaomi Redmi Note 15  5G  8Go 256Go - GLACIER BLUE,XIAOMI,8.0,256.0,6.77,Qualcomm,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-15-pro-5g-8go-256go-noir.html,1319.0,Smartphone Xiaomi Redmi Note 15 Pro 5G  8Go 256Go - Noir,XIAOMI,8.0,256.0,6.83,MediaTek,Android,0,1,1,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-15-pro-5g-8go-256go-glacier-blue.html,1319.0,Smartphone Xiaomi Redmi Note 15 Pro 5G  8Go 256Go - Glacier Bleu,XIAOMI,8.0,256.0,6.83,MediaTek,Android,0,1,1,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-pro-plus-5g-8go-256go-bleu-givre.html,1699.0,Smartphone Xiaomi Redmi Note 14 Pro Plus 5G 8Go 256Go Frost Blue,XIAOMI,8.0,256.0,6.67,Qualcomm,Android,0,1,0,0,0
https://www.mytek.tn/smartphone-xiaomi-redmi-note-15-pro-plus-5g-8go-256go-glacier-bleu.html,1849.0,Smartphone Xiaomi Redmi Note 15 Pro Plus 5G  8Go 256Go - Glacier Bleu,XIAOMI,8.0,256.0,6.83,Qualcomm,Android,0,1,1,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-15-pro-plus-5g-8go-256go-mocha-brown.html,1849.0,Smartphone Xiaomi Redmi Note 15 Pro Plus 5G  8Go 256Go - Moka Brown,XIAOMI,8.0,256.0,6.83,Qualcomm,Android,0,1,1,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-15-pro-8go-256go-5g-noir.html,1849.0,Smartphone Xiaomi Redmi Note 15 Pro+ 8Go 256Go 5G - Noir,XIAOMI,8.0,256.0,6.83,Qualcomm,Android,0,1,1,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-15-pro-plus-5g-12go-512go-noir.html,2099.0,Smartphone Xiaomi Redmi Note 15 Pro Plus 5G  12Go 512Go - Noir,XIAOMI,12.0,512.0,6.83,Qualcomm,Android,0,1,1,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-15-pro-plus-5g-12go-512go-glacier-bleu.html,2099.0,Smartphone Xiaomi Redmi Note 15 Pro Plus 5G  12Go 512Go - Glacier Bleu,XIAOMI,12.0,512.0,6.83,Qualcomm,Android,0,1,1,1,1
https://www.mytek.tn/smartphone-xiaomi-redmi-note-15-pro-plus-5g-12go-512go-moka-brown.html,2099.0,Smartphone Xiaomi Redmi Note 15 Pro Plus 5G  12Go 512Go - Moka Brown,XIAOMI,12.0,512.0,6.83,Qualcomm,Android,0,1,1,1,1
