feature,importance
stockage_go,0.4353110477589451
cpu_serie_5.0,0.31344033807592686
ram_go,0.1623091161588411
marque_MSI,0.05740253942939582
marque_MYTEK,0.020215352195584173
cpu_serie_7.0,0.007208510167854178
has_wifi,0.002302958361059554
cpu_serie_9.0,0.0018101378523933036
