feature,coefficient
cpu_serie_9.0,0.3764837630175488
cpu_serie_7.0,0.16004192475289
cpu_serie_5.0,-0.15918244920317687
marque_MSI,0.1535332401076868
has_wifi,0.05164297538995977
ram_go,0.015213894830758145
marque_MYTEK,0.0076337211746604836
stockage_go,0.0002654357183929298
