feature,coefficient
cpu_serie_9.0,0.1585982024195428
cpu_serie_7.0,0.1286769354349004
ram_go,0.011100936478148176
os_platform_Windows 11 Pro,0.010379248590681015
stockage_go,0.0013567358374638049
taille_ecran,0.0
