url,prix_tnd,nom,marque,taille_ecran,resolution_affichage,technologie_dalle,hdr,smart_tv,taux_rafraichissement,os_platform,has_4g,has_wifi6,has_wifi,has_bluetooth,has_ethernet,semaine,gamme_prix,cluster_id,cluster_direct
https://www.mytek.tn/tv-telefunken-50-qled-w3hq-google-tv-full-hd-noir.html,1049.0,"TV TELEFUNKEN 50"" QLED W3HQ Google TV Full HD - Noir",TELEFUNKEN,50.0,Full HD,QLED,True,True,84.8,Google TV,0,0,1,1,1,1,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c0,0
https://www.mytek.tn/televiseur-50-telefunken-led-n1-tizen-os-4k-uhd-smarttv.html,1069.0,"Téléviseur 50"" TELEFUNKEN Led N1 SmartTv  Tizen OS  4k UHD",TELEFUNKEN,50.0,4K,QLED,True,True,84.8,Tizen,0,0,1,0,1,1,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c1,0
https://www.mytek.tn/tv-telefunken-qled-50-smart-google-tv-g4fn-4k-recepteur-integre.html,1379.0,TV TELEFUNKEN QLED 50'' Smart Google Tv G4FN 4K + Récepteur Intégré,TELEFUNKEN,50.0,4K,QLED,True,True,84.8,Google TV,0,0,1,1,1,1,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c0,0
https://www.mytek.tn/tv-telefunken-55-g3fn-4k-uhd-smart-google-tv-recepteur-integre.html,1389.0,Tv TELEFUNKEN 55” G3FN 4K UHD Smart Google TV + Récepteur Intégré,TELEFUNKEN,55.0,4K,QLED,True,True,104.8,Google TV,0,0,1,1,1,1,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c0,0
https://www.mytek.tn/televiseur-telefunken-55-mini-led-x6f-google-tv-4k-matte-screen.html,1699.0,"Téléviseur TELEFUNKEN 55"" Mini Led X6f Google Tv 4k Matte Screen",TELEFUNKEN,55.0,4K,Mini-LED,True,True,104.8,Google TV,0,0,1,0,1,1,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c1,0
https://www.mytek.tn/tv-telefunken-g3fn-4k-uhd-smart-tv-65-avec-recepteur-integre.html,1999.0,TV TELEFUNKEN G3FN 4K UHD Smart TV 65'' Avec Récepteur Intégré,TELEFUNKEN,65.0,4K,QLED,True,True,60.0,Google TV,0,0,1,1,1,1,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c0,0
https://www.mytek.tn/tv-telefunken-g7ep-mini-led-uhd-4k-google-tv-55-recepteur-integre.html,2349.0,"TV Telefunken G7EP Mini LED UHD 4K Google TV 55"" + Récepteur intégré",TELEFUNKEN,55.0,4K,Mini-LED,True,True,104.8,Google TV,0,0,1,0,1,1,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/tv-telefunken-65-smart-google-tv-g7ep-4k-recepteur-integre.html,3099.0,TV TELEFUNKEN 65'' Mini LED Smart Google Tv G7EP 4K + Récepteur intégré,TELEFUNKEN,65.0,4K,Mini-LED,True,True,70.0,Inconnu,0,0,0,0,0,1,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/tv-telefunken-75-smart-google-tv-g4e-qled-4k-recepteur-integre.html,3229.0,TV TELEFUNKEN 75'' Smart Google Tv G4E QLED 4K + Récepteur intégré,TELEFUNKEN,75.0,4K,QLED,False,True,103.6,Android TV,0,0,1,1,1,1,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/tv-telefunken-85-qled-4k-g4fn-smart-google-tv-avec-recepteur-integre.html,5779.0,"TV TELEFUNKEN 85"" QLED 4K G4FN Smart Google TV avec Récepteur Intégré",TELEFUNKEN,85.0,4K,QLED,True,True,88.8,Google TV,0,0,1,1,1,1,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/tv-telefunken-a4f-100-qled-4k-smart-google-tv-matte-screen-noir.html,9529.0,"TV TELEFUNKEN A4F 100"" QLED 4K Smart Google TV Matte screen - Noir",TELEFUNKEN,100.0,4K,QLED,True,True,144.0,Google TV,0,0,1,1,1,1,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/tv-telefunken-32-c7-recepteur-integre.html,399.0,TV TELEFUNKEN 32'' C7 + Récepteur Intégré,TELEFUNKEN,32.0,Full HD,LED,False,False,60.0,Autre,0,0,0,0,0,2,Économique,TELEFUNKEN::Économique::c0,1
https://www.mytek.tn/tv-telefunken-32-smart-google-tv-e3f-hd-recepteur-integre.html,559.0,TV TELEFUNKEN 32'' Smart Google TV E3F HD + Récepteur Intégré,TELEFUNKEN,32.0,Full HD,LED,False,True,60.0,Google TV,1,0,1,1,1,2,Économique,TELEFUNKEN::Économique::c1,0
https://www.mytek.tn/tv-telefunken-40-c7-fhd-recepteur-integre.html,569.0,TV TELEFUNKEN 40'' C7 FHD + Récepteur intégré,TELEFUNKEN,40.0,Full HD,QLED,False,False,60.0,Autre,0,0,0,0,0,2,Économique,TELEFUNKEN::Économique::c0,1
https://www.mytek.tn/tv-telefunken-42-w3-full-hd.html,649.0,TV TELEFUNKEN 42'' W3 Full HD,TELEFUNKEN,42.0,Full HD,QLED,False,False,60.0,Autre,0,0,0,0,0,2,Économique,TELEFUNKEN::Économique::c0,1
https://www.mytek.tn/tv-telefunken-43-c7-fhd-recepteur-integre.html,679.0,TV TELEFUNKEN 43'' C7 FHD + Récepteur intégré,TELEFUNKEN,43.0,Full HD,QLED,False,False,60.0,Autre,0,0,0,0,0,2,Économique,TELEFUNKEN::Économique::c0,1
https://www.mytek.tn/tv-telefunken-40-smart-google-tv-e3f-full-hd-recepteur-integre.html,699.0,"TV TELEFUNKEN 40"" Smart Google TV E3F Full HD + Récepteur Intégré",TELEFUNKEN,40.0,Full HD,QLED,True,True,60.0,Google TV,1,0,1,1,1,2,Économique,TELEFUNKEN::Économique::c1,0
https://www.mytek.tn/tv-telefunken-43-smart-google-tv-qled-e3fq-recepteur-integre.html,879.0,TV TELEFUNKEN 43'' Smart Google TV QLED E3FQ + Récepteur Intégré,TELEFUNKEN,43.0,Full HD,QLED,True,True,60.0,Google TV,0,0,1,1,1,2,Économique,TELEFUNKEN::Économique::c1,0
https://www.mytek.tn/tv-telefunken-50-qled-w3hq-google-tv-full-hd-noir.html,1049.0,"TV TELEFUNKEN 50"" QLED W3HQ Google TV Full HD - Noir",TELEFUNKEN,50.0,Full HD,QLED,True,True,96.8,Google TV,0,0,1,1,1,2,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c0,0
https://www.mytek.tn/televiseur-50-telefunken-led-n1-tizen-os-4k-uhd-smarttv.html,1069.0,"Téléviseur 50"" TELEFUNKEN Led N1 SmartTv  Tizen OS  4k UHD",TELEFUNKEN,50.0,4K,QLED,True,True,96.8,Tizen,0,0,1,0,1,2,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c1,0
https://www.mytek.tn/tv-telefunken-qled-50-smart-google-tv-g4fn-4k-recepteur-integre.html,1379.0,TV TELEFUNKEN QLED 50'' Smart Google Tv G4FN 4K + Récepteur Intégré,TELEFUNKEN,50.0,4K,QLED,True,True,96.8,Google TV,0,0,1,1,1,2,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c0,0
https://www.mytek.tn/tv-telefunken-55-g3fn-4k-uhd-smart-google-tv-recepteur-integre.html,1389.0,Tv TELEFUNKEN 55” G3FN 4K UHD Smart Google TV + Récepteur Intégré,TELEFUNKEN,55.0,4K,QLED,True,True,96.8,Google TV,0,0,1,1,1,2,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c0,0
https://www.mytek.tn/televiseur-telefunken-55-mini-led-x6f-google-tv-4k-matte-screen.html,1699.0,"Téléviseur TELEFUNKEN 55"" Mini Led X6f Google Tv 4k Matte Screen",TELEFUNKEN,55.0,4K,Mini-LED,True,True,96.8,Google TV,0,0,1,0,1,2,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c1,0
https://www.mytek.tn/tv-telefunken-g3fn-4k-uhd-smart-tv-65-avec-recepteur-integre.html,1999.0,TV TELEFUNKEN G3FN 4K UHD Smart TV 65'' Avec Récepteur Intégré,TELEFUNKEN,65.0,4K,QLED,True,True,60.0,Google TV,0,0,1,1,1,2,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c0,0
https://www.mytek.tn/tv-telefunken-g7ep-mini-led-uhd-4k-google-tv-55-recepteur-integre.html,2349.0,"TV Telefunken G7EP Mini LED UHD 4K Google TV 55"" + Récepteur intégré",TELEFUNKEN,55.0,4K,Mini-LED,True,True,96.8,Google TV,0,0,1,0,1,2,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/tv-telefunken-65-smart-google-tv-g7ep-4k-recepteur-integre.html,3099.0,TV TELEFUNKEN 65'' Mini LED Smart Google Tv G7EP 4K + Récepteur intégré,TELEFUNKEN,65.0,4K,Mini-LED,True,True,70.0,Inconnu,0,0,0,0,0,2,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/tv-telefunken-75-smart-google-tv-g4e-qled-4k-recepteur-integre.html,3229.0,TV TELEFUNKEN 75'' Smart Google Tv G4E QLED 4K + Récepteur intégré,TELEFUNKEN,75.0,4K,QLED,False,True,103.6,Android TV,0,0,1,1,1,2,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/televiseur-telefunken-75-mini-led-x6f-4k-google-tv-matte-screen.html,3529.0,"Téléviseur TELEFUNKEN 75"" Mini LED X6F 4K Google TV Matte Screen",TELEFUNKEN,75.0,4K,Mini-LED,True,True,103.6,Google TV,0,0,1,0,1,2,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/tv-telefunken-85-qled-4k-g4fn-smart-google-tv-avec-recepteur-integre.html,5779.0,"TV TELEFUNKEN 85"" QLED 4K G4FN Smart Google TV avec Récepteur Intégré",TELEFUNKEN,85.0,4K,QLED,True,True,105.6,Google TV,0,0,1,1,1,2,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/tv-telefunken-a4f-100-qled-4k-smart-google-tv-matte-screen-noir.html,9529.0,"TV TELEFUNKEN A4F 100"" QLED 4K Smart Google TV Matte screen - Noir",TELEFUNKEN,100.0,4K,QLED,True,True,144.0,Google TV,0,0,1,1,1,2,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/tv-telefunken-32-c7-recepteur-integre.html,399.0,TV TELEFUNKEN 32'' C7 + Récepteur Intégré,TELEFUNKEN,32.0,Full HD,LED,False,False,60.0,Autre,0,0,0,0,0,3,Économique,TELEFUNKEN::Économique::c0,1
https://www.mytek.tn/tv-telefunken-32-smart-google-tv-e3f-hd-recepteur-integre.html,559.0,TV TELEFUNKEN 32'' Smart Google TV E3F HD + Récepteur Intégré,TELEFUNKEN,32.0,Full HD,LED,False,True,60.0,Google TV,1,0,1,1,1,3,Économique,TELEFUNKEN::Économique::c1,0
https://www.mytek.tn/tv-telefunken-40-c7-fhd-recepteur-integre.html,569.0,TV TELEFUNKEN 40'' C7 FHD + Récepteur intégré,TELEFUNKEN,40.0,Full HD,QLED,False,False,60.0,Autre,0,0,0,0,0,3,Économique,TELEFUNKEN::Économique::c0,1
https://www.mytek.tn/tv-telefunken-42-w3-full-hd.html,649.0,TV TELEFUNKEN 42'' W3 Full HD,TELEFUNKEN,42.0,Full HD,QLED,False,False,60.0,Autre,0,0,0,0,0,3,Économique,TELEFUNKEN::Économique::c0,1
https://www.mytek.tn/tv-telefunken-43-c7-fhd-recepteur-integre.html,679.0,TV TELEFUNKEN 43'' C7 FHD + Récepteur intégré,TELEFUNKEN,43.0,Full HD,QLED,False,False,60.0,Autre,0,0,0,0,0,3,Économique,TELEFUNKEN::Économique::c0,1
https://www.mytek.tn/tv-telefunken-40-smart-google-tv-e3f-full-hd-recepteur-integre.html,699.0,"TV TELEFUNKEN 40"" Smart Google TV E3F Full HD + Récepteur Intégré",TELEFUNKEN,40.0,Full HD,QLED,True,True,60.0,Google TV,1,0,1,1,1,3,Économique,TELEFUNKEN::Économique::c1,0
https://www.mytek.tn/tv-telefunken-43-smart-google-tv-qled-e3fq-recepteur-integre.html,879.0,TV TELEFUNKEN 43'' Smart Google TV QLED E3FQ + Récepteur Intégré,TELEFUNKEN,43.0,Full HD,QLED,True,True,60.0,Google TV,0,0,1,1,1,3,Économique,TELEFUNKEN::Économique::c1,0
https://www.mytek.tn/tv-telefunken-50-qled-w3hq-google-tv-full-hd-noir.html,1049.0,"TV TELEFUNKEN 50"" QLED W3HQ Google TV Full HD - Noir",TELEFUNKEN,50.0,Full HD,QLED,True,True,96.8,Google TV,0,0,1,1,1,3,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c0,0
https://www.mytek.tn/televiseur-50-telefunken-led-n1-tizen-os-4k-uhd-smarttv.html,1069.0,"Téléviseur 50"" TELEFUNKEN Led N1 SmartTv  Tizen OS  4k UHD",TELEFUNKEN,50.0,4K,QLED,True,True,96.8,Tizen,0,0,1,0,1,3,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c1,0
https://www.mytek.tn/tv-telefunken-qled-50-smart-google-tv-g4fn-4k-recepteur-integre.html,1379.0,TV TELEFUNKEN QLED 50'' Smart Google Tv G4FN 4K + Récepteur Intégré,TELEFUNKEN,50.0,4K,QLED,True,True,96.8,Google TV,0,0,1,1,1,3,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c0,0
https://www.mytek.tn/tv-telefunken-55-g3fn-4k-uhd-smart-google-tv-recepteur-integre.html,1389.0,Tv TELEFUNKEN 55” G3FN 4K UHD Smart Google TV + Récepteur Intégré,TELEFUNKEN,55.0,4K,QLED,True,True,96.8,Google TV,0,0,1,1,1,3,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c0,0
https://www.mytek.tn/televiseur-telefunken-55-mini-led-x6f-google-tv-4k-matte-screen.html,1699.0,"Téléviseur TELEFUNKEN 55"" Mini Led X6f Google Tv 4k Matte Screen",TELEFUNKEN,55.0,4K,Mini-LED,True,True,96.8,Google TV,0,0,1,0,1,3,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c1,0
https://www.mytek.tn/tv-telefunken-g3fn-4k-uhd-smart-tv-65-avec-recepteur-integre.html,1999.0,TV TELEFUNKEN G3FN 4K UHD Smart TV 65'' Avec Récepteur Intégré,TELEFUNKEN,65.0,4K,QLED,True,True,60.0,Google TV,0,0,1,1,1,3,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c0,0
https://www.mytek.tn/tv-telefunken-g7ep-mini-led-uhd-4k-google-tv-55-recepteur-integre.html,2349.0,"TV Telefunken G7EP Mini LED UHD 4K Google TV 55"" + Récepteur intégré",TELEFUNKEN,55.0,4K,Mini-LED,True,True,96.8,Google TV,0,0,1,0,1,3,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/tv-telefunken-65-smart-google-tv-g7ep-4k-recepteur-integre.html,3099.0,TV TELEFUNKEN 65'' Mini LED Smart Google Tv G7EP 4K + Récepteur intégré,TELEFUNKEN,65.0,4K,Mini-LED,True,True,70.0,Inconnu,0,0,0,0,0,3,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/tv-telefunken-75-smart-google-tv-g4e-qled-4k-recepteur-integre.html,3229.0,TV TELEFUNKEN 75'' Smart Google Tv G4E QLED 4K + Récepteur intégré,TELEFUNKEN,75.0,4K,QLED,False,True,103.6,Android TV,0,0,1,1,1,3,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/televiseur-telefunken-75-mini-led-x6f-4k-google-tv-matte-screen.html,3529.0,"Téléviseur TELEFUNKEN 75"" Mini LED X6F 4K Google TV Matte Screen",TELEFUNKEN,75.0,4K,Mini-LED,True,True,103.6,Google TV,0,0,1,0,1,3,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/tv-telefunken-85-qled-4k-g4fn-smart-google-tv-avec-recepteur-integre.html,5779.0,"TV TELEFUNKEN 85"" QLED 4K G4FN Smart Google TV avec Récepteur Intégré",TELEFUNKEN,85.0,4K,QLED,True,True,105.6,Google TV,0,0,1,1,1,3,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/tv-telefunken-a4f-100-qled-4k-smart-google-tv-matte-screen-noir.html,9529.0,"TV TELEFUNKEN A4F 100"" QLED 4K Smart Google TV Matte screen - Noir",TELEFUNKEN,100.0,4K,QLED,True,True,144.0,Google TV,0,0,1,1,1,3,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/tv-telefunken-32-c7-recepteur-integre.html,399.0,TV TELEFUNKEN 32'' C7 + Récepteur Intégré,TELEFUNKEN,32.0,Full HD,LED,False,False,60.0,Autre,0,0,0,0,0,4,Économique,TELEFUNKEN::Économique::c0,1
https://www.mytek.tn/tv-telefunken-32-smart-google-tv-e3f-hd-recepteur-integre.html,559.0,TV TELEFUNKEN 32'' Smart Google TV E3F HD + Récepteur Intégré,TELEFUNKEN,32.0,Full HD,LED,False,True,60.0,Google TV,1,0,1,1,1,4,Économique,TELEFUNKEN::Économique::c1,0
https://www.mytek.tn/tv-telefunken-40-c7-fhd-recepteur-integre.html,569.0,TV TELEFUNKEN 40'' C7 FHD + Récepteur intégré,TELEFUNKEN,40.0,Full HD,QLED,False,False,60.0,Autre,0,0,0,0,0,4,Économique,TELEFUNKEN::Économique::c0,1
https://www.mytek.tn/tv-telefunken-42-w3-full-hd.html,649.0,TV TELEFUNKEN 42'' W3 Full HD,TELEFUNKEN,42.0,Full HD,QLED,False,False,60.0,Autre,0,0,0,0,0,4,Économique,TELEFUNKEN::Économique::c0,1
https://www.mytek.tn/tv-telefunken-43-c7-fhd-recepteur-integre.html,679.0,TV TELEFUNKEN 43'' C7 FHD + Récepteur intégré,TELEFUNKEN,43.0,Full HD,QLED,False,False,60.0,Autre,0,0,0,0,0,4,Économique,TELEFUNKEN::Économique::c0,1
https://www.mytek.tn/tv-telefunken-40-smart-google-tv-e3f-full-hd-recepteur-integre.html,699.0,"TV TELEFUNKEN 40"" Smart Google TV E3F Full HD + Récepteur Intégré",TELEFUNKEN,40.0,Full HD,QLED,True,True,60.0,Google TV,1,0,1,1,1,4,Économique,TELEFUNKEN::Économique::c1,0
https://www.mytek.tn/tv-telefunken-43-smart-google-tv-qled-e3fq-recepteur-integre.html,879.0,TV TELEFUNKEN 43'' Smart Google TV QLED E3FQ + Récepteur Intégré,TELEFUNKEN,43.0,Full HD,QLED,True,True,60.0,Google TV,0,0,1,1,1,4,Économique,TELEFUNKEN::Économique::c1,0
https://www.mytek.tn/tv-telefunken-50-qled-w3hq-google-tv-full-hd-noir.html,1049.0,"TV TELEFUNKEN 50"" QLED W3HQ Google TV Full HD - Noir",TELEFUNKEN,50.0,Full HD,QLED,True,True,84.8,Google TV,0,0,1,1,1,4,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c0,0
https://www.mytek.tn/televiseur-50-telefunken-led-n1-tizen-os-4k-uhd-smarttv.html,1069.0,"Téléviseur 50"" TELEFUNKEN Led N1 SmartTv  Tizen OS  4k UHD",TELEFUNKEN,50.0,4K,QLED,True,True,84.8,Tizen,0,0,1,0,1,4,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c1,0
https://www.mytek.tn/tv-telefunken-50-smart-google-tv-g3fn-4k-ultra-hd-avec-recepteur-integre.html,1219.0,TV TELEFUNKEN 50'' Smart Google TV G3FN 4K Ultra HD Avec Récepteur Intégré,TELEFUNKEN,50.0,4K,QLED,True,True,84.8,Google TV,0,0,1,1,1,4,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c0,0
https://www.mytek.tn/tv-telefunken-qled-50-smart-google-tv-g4fn-4k-recepteur-integre.html,1379.0,TV TELEFUNKEN QLED 50'' Smart Google Tv G4FN 4K + Récepteur Intégré,TELEFUNKEN,50.0,4K,QLED,True,True,84.8,Google TV,0,0,1,1,1,4,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c0,0
https://www.mytek.tn/tv-telefunken-55-g3fn-4k-uhd-smart-google-tv-recepteur-integre.html,1389.0,Tv TELEFUNKEN 55” G3FN 4K UHD Smart Google TV + Récepteur Intégré,TELEFUNKEN,55.0,4K,Mini-LED,True,True,84.8,Google TV,0,0,1,1,1,4,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c1,0
https://www.mytek.tn/televiseur-telefunken-55-mini-led-x6f-google-tv-4k-matte-screen.html,1699.0,"Téléviseur TELEFUNKEN 55"" Mini Led X6f Google Tv 4k Matte Screen",TELEFUNKEN,55.0,4K,Mini-LED,True,True,84.8,Google TV,0,0,1,0,1,4,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c1,0
https://www.mytek.tn/tv-telefunken-g3fn-4k-uhd-smart-tv-65-avec-recepteur-integre.html,1999.0,TV TELEFUNKEN G3FN 4K UHD Smart TV 65'' Avec Récepteur Intégré,TELEFUNKEN,65.0,4K,QLED,True,True,60.0,Google TV,0,0,1,1,1,4,Milieu de gamme,TELEFUNKEN::Milieu de gamme::c0,0
https://www.mytek.tn/tv-telefunken-g7ep-mini-led-uhd-4k-google-tv-55-recepteur-integre.html,2349.0,"TV Telefunken G7EP Mini LED UHD 4K Google TV 55"" + Récepteur intégré",TELEFUNKEN,55.0,4K,Mini-LED,True,True,84.8,Google TV,0,0,1,0,1,4,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/televiseur-telefunken-65-mini-led-x6f-google-tv-4k-uhd-matte-screen.html,2549.0,"Téléviseur TELEFUNKEN 65"" Mini LED X6F Google TV 4K UHD Matte Screen",TELEFUNKEN,65.0,4K,Mini-LED,True,True,74.8,Google TV,0,0,1,0,1,4,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/tv-telefunken-65-smart-google-tv-g7ep-4k-recepteur-integre.html,3099.0,TV TELEFUNKEN 65'' Mini LED Smart Google Tv G7EP 4K + Récepteur intégré,TELEFUNKEN,65.0,4K,Mini-LED,True,True,74.8,Inconnu,0,0,0,0,0,4,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/tv-telefunken-75-smart-google-tv-g4e-qled-4k-recepteur-integre.html,3229.0,TV TELEFUNKEN 75'' Smart Google Tv G4E QLED 4K + Récepteur intégré,TELEFUNKEN,75.0,4K,QLED,False,True,103.6,Android TV,0,0,1,1,1,4,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/televiseur-telefunken-75-mini-led-x6f-4k-google-tv-matte-screen.html,3529.0,"Téléviseur TELEFUNKEN 75"" Mini LED X6F 4K Google TV Matte Screen",TELEFUNKEN,75.0,4K,Mini-LED,True,True,103.6,Google TV,0,0,1,0,1,4,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/tv-telefunken-85-qled-4k-g4fn-smart-google-tv-avec-recepteur-integre.html,5779.0,"TV TELEFUNKEN 85"" QLED 4K G4FN Smart Google TV avec Récepteur Intégré",TELEFUNKEN,85.0,4K,QLED,True,True,88.8,Google TV,0,0,1,1,1,4,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/tv-telefunken-a4f-100-qled-4k-smart-google-tv-matte-screen-noir.html,9529.0,"TV TELEFUNKEN A4F 100"" QLED 4K Smart Google TV Matte screen - Noir",TELEFUNKEN,100.0,4K,QLED,True,True,144.0,Google TV,0,0,1,1,1,4,Premium,TELEFUNKEN::Premium::c0,0
https://www.mytek.tn/tv-tcl-40-s5k-qled-full-hd-smart.html,899.0,Tv TCL 40'' S5K QLED  Full HD SMART + Récepteur intégré,TCL,40.0,Full HD,QLED,True,True,60.0,Google TV,0,0,1,1,1,1,Économique,TCL::Économique::c1,0
https://www.mytek.tn/tv-tcl-43-s5k-qled-full-hd-smart.html,999.0,Tv TCL 43'' S5K QLED  Full HD SMART + Récepteur Intégré,TCL,43.0,Full HD,QLED,True,True,60.0,Google TV,0,0,1,1,1,1,Économique,TCL::Économique::c1,0
https://www.mytek.tn/tv-tcl-50-s5k-qled-full-hd-smart-google-tv-50s5k.html,1199.0,"TV TCL 50"" S5K QLED Full HD Smart Google TV (50S5K)",TCL,50.0,Full HD,QLED,True,True,84.8,Google TV,0,0,1,1,0,1,Économique,TCL::Économique::c0,0
https://www.mytek.tn/televiseur-tcl-55-p6l-smart-tv-4k-uhd-google-tv-hdr10-noir.html,1539.0,"Téléviseur TCL 55"" P6L Smart TV 4K UHD Google TV HDR10 - Noir",TCL,55.0,4K,QLED,True,True,60.0,Google TV,0,0,1,1,0,1,Économique,TCL::Économique::c0,0
https://www.mytek.tn/tv-tcl-50-smart-p7k-qled-uhd-4k.html,1599.0,TV TCL 50'' Smart P7K QLED UHD 4K,TCL,50.0,4K,QLED,True,True,60.0,Google TV,0,0,1,1,1,1,Économique,TCL::Économique::c1,0
https://www.mytek.tn/tv-tcl-55-qled-p8k-4k-google-tv.html,1969.0,Tv TCL 55'' QLED P8K 4K Google TV,TCL,55.0,4K,QLED,True,True,144.0,Google TV,0,0,1,1,0,1,Économique,TCL::Économique::c0,0
https://www.mytek.tn/tv-tcl-55-smart-tv-qled-mini-led-tv-tcl-55c6k-noir.html,2199.0,"TV TCL 55"" Smart TV QLED MINI LED TV-TCL-55C6K- Noir",TCL,55.0,4K,QLED,True,True,104.8,Google TV,0,0,1,1,0,1,Économique,TCL::Économique::c0,0
https://www.mytek.tn/televiseur-tcl-65-p6l-smart-tv-4k-uhd-noir.html,2339.0,Téléviseur TCL 65'' P6L Smart Tv 4K UHD - Noir,TCL,65.0,4K,QLED,True,True,70.0,Google TV,0,0,0,0,0,1,Milieu de gamme,TCL::Milieu de gamme::c0,0
https://www.mytek.tn/tv-tcl-65-smart-p7k-qled-ultra-hd-4k.html,2749.0,TV TCL 65'' Smart P7K QLED Ultra HD 4K,TCL,65.0,4K,QLED,True,True,60.0,Google TV,0,0,1,1,1,1,Milieu de gamme,TCL::Milieu de gamme::c0,0
https://www.mytek.tn/tv-tcl-65-smart-p8k-qled-uhd-4k.html,2899.0,TV TCL 65'' Smart P8K QLED UHD 4K,TCL,65.0,4K,QLED,True,True,144.0,Google TV,0,0,1,1,1,1,Milieu de gamme,TCL::Milieu de gamme::c0,0
https://www.mytek.tn/tv-tcl-65-smart-tv-qled-mini-led-tv-tcl-65c6k-noir.html,2999.0,"TV TCL 65"" Smart TV QLED MINI LED TV-TCL-65C6K- Noir",TCL,65.0,4K,QLED,True,True,70.0,Google TV,0,0,1,1,0,1,Milieu de gamme,TCL::Milieu de gamme::c0,0
https://www.mytek.tn/tv-tcl-75-smart-p7k-qled-uhd-4k.html,3899.0,TV TCL 75'' Smart P7K QLED UHD 4K,TCL,75.0,4K,QLED,True,True,60.0,Google TV,0,0,1,1,1,1,Milieu de gamme,TCL::Milieu de gamme::c0,0
https://www.mytek.tn/tv-tcl-75-smart-p8k-qled-uhd-4k.html,4399.0,TV TCL 75'' Smart P8K QLED UHD 4K,TCL,75.0,4K,QLED,True,True,144.0,Google TV,0,0,1,1,1,1,Premium,TCL::Premium::c0,0
https://www.mytek.tn/tv-tcl-75c6k-75-4k-ultra-hd-mini-led-smart-tv-wifi.html,4879.0,"TV TCL 75C6K 75"" 4K Ultra HD Mini LED Smart TV Wifi",TCL,75.0,4K,Mini-LED,True,True,120.0,Google TV,0,0,1,0,0,1,Premium,TCL::Premium::c1,0
https://www.mytek.tn/tv-tcl-85-smart-p7k-qled-uhd-4k.html,6669.0,TV TCL 85'' Smart P7K QLED UHD 4K,TCL,85.0,4K,QLED,True,True,60.0,Google TV,0,0,1,1,1,1,Premium,TCL::Premium::c0,0
https://www.mytek.tn/tv-tcl-85-smart-p8k-qled-uhd-4k.html,7199.0,TV TCL 85'' Smart P8K QLED UHD 4K,TCL,85.0,4K,QLED,True,True,144.0,Google TV,0,0,1,1,1,1,Premium,TCL::Premium::c0,0
