feature,coefficient
taille_ecran,0.9840768786412859
has_wifi6,0.2377056627824803
cpu_brand_Qualcomm,0.201437638140317
has_bluetooth,-0.18800534202321328
has_wifi,-0.18800534202321326
ram_go,0.027535564167694294
stockage_go,0.00043024319012022416
