feature,importance
cpu_brand_Qualcomm,0.44645782467470235
taille_ecran,0.4332387554215579
stockage_go,0.04767516828652411
ram_go,0.03553923468319355
has_4g,0.022828200342584266
cpu_brand_Samsung Exynos,0.014260816591437808
