feature,coefficient
taille_ecran,0.6348355421105476
marque_SMARTEC,0.5514505934483592
marque_PHILIPS,0.2638053639229245
marque_UNIWA,0.054280353369631655
ram_go,-0.0020608287389888673
stockage_go,-0.00040966994414606486
