feature,importance
ram_go,0.42893581970489
taille_ecran,0.16313190240044334
cpu_serie_3.0,0.15114683717022118
os_platform_Windows 11 Famille,0.08434246766127246
cpu_brand_Intel,0.08230675391837611
cpu_serie_5.0,0.061019275282152154
os_platform_Windows 11 Pro,0.029116943862644785
stockage_go,0.0
