feature,coefficient
cpu_serie_3.0,-0.08398826533286555
cpu_serie_5.0,-0.018245875867218226
taille_ecran,0.011834637707180781
os_platform_Windows 11 Pro,0.007536694006712057
cpu_brand_Intel,-0.005618290193745297
ram_go,0.002713432911424299
os_platform_Windows 11 Famille,-0.000391939973379123
stockage_go,0.0
