feature,importance
stockage_go,0.3331274072078176
taille_ecran,0.23969859534987145
os_platform_Windows 11 Famille,0.2169977313397104
ram_go,0.18788372448553617
cpu_serie,0.020968769145335405
os_platform_Windows 11 Pro,0.0013237724717290933
