feature,coefficient
os_platform_Windows 11 Famille,0.11904664993063112
os_platform_Windows 11 Pro,-0.060397930158769604
taille_ecran,-0.021710989091408183
ram_go,0.014319165189821887
stockage_go,0.0002325129881504562
