feature,coefficient,std_err,p_value,pct_effect
taille_ecran,0.4808212473558031,0.10003271988623172,1.5348820689253954e-06,48.08212473558031
cpu_serie,0.10745870721601536,0.013904251240978063,1.0883953383335204e-14,11.344488255824459
ram_go,0.012061412519808669,0.002976548746485161,5.0749800985761535e-05,1.206141251980867
stockage_go,-0.001112195029475127,0.0030947078820511833,0.7193062637087224,-0.1112195029475127
const,-2.1722559169423607e-06,6.04435133215956e-06,0.7193062637101373,
