url,prix_tnd,nom,marque,ram_go,stockage_go,taille_ecran,cpu_brand,cpu_serie,os_platform,semaine,cluster_direct,gamme_prix,cluster_id
https://www.mytek.tn/pc-portable-gamer-msi-cyborg-17-b2rw-intel-core-5-210h-8go-rtx-5050.html,4099.0,PC Portable Gamer MSI Cyborg 17 B2RW Intel Core 5 210H 8Go RTX 5050,MSI,8.0,512.0,17.3,Intel,5.0,FreeDos,1,0,Premium,MSI::Premium::c0
https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-b2rw-intel-core-7-240h-8go-rtx-5060.html,4099.0,PC Portable Gamer MSI Cyborg 15 B2RW Intel Core 7 240H 8Go RTX 5060,MSI,8.0,512.0,15.6,Intel,7.0,FreeDos,1,0,Premium,MSI::Premium::c0
https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13u-i7-13e-gen-32go-rtx-3050.html,4149.0,PC Portable Gamer MSI CYBORG 15 A13U i7 13è Gén 32Go RTX 3050,MSI,32.0,512.0,15.6,Intel,7.0,FreeDos,1,0,Premium,MSI::Premium::c0
https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-b2rw-intel-core-7-240h-8g-rtx-5060.html,4149.0,PC Portable Gamer MSI Cyborg 15 B2RW Intel Core 7 240H 8G RTX 5060,MSI,8.0,512.0,15.6,Intel,7.0,Windows 11 Pro,1,0,Premium,MSI::Premium::c0
https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-b2rw-intel-core-5-210h-16go-rtx-5060.html,4219.0,PC Portable Gamer MSI Cyborg 15 B2RW Intel Core 5 210H 16Go RTX 5060,MSI,16.0,512.0,15.6,Intel,5.0,FreeDos,1,0,Premium,MSI::Premium::c0
https://www.mytek.tn/pc-portable-gamer-msi-cyborg-17-b2rw-intel-core-7-240h-8go-rtx-5050.html,4299.0,PC Portable Gamer MSI Cyborg 17 B2RW Intel Core 7 240H 8Go RTX 5050,MSI,8.0,512.0,17.3,Intel,7.0,FreeDos,1,0,Premium,MSI::Premium::c0
https://www.mytek.tn/pc-portable-gamer-msi-cyborg-17-b2rw-intel-core-5-210h-8go-rtx-5060.html,4299.0,PC Portable Gamer MSI Cyborg 17 B2RW Intel Core 5 210H 8Go RTX 5060,MSI,8.0,512.0,17.3,Intel,5.0,FreeDos,1,0,Premium,MSI::Premium::c0
https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13ve-i5-13e-gen-32go-rtx-4050.html,4299.0,PC Portable Gamer MSI Cyborg 15 A13VE i5 13è Gén 32Go RTX 4050,MSI,32.0,512.0,15.6,Intel,5.0,FreeDos,1,0,Premium,MSI::Premium::c0
https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13ve-i5-13e-gen-32g-rtx4050.html,4319.0,PC Portable Gamer MSI Cyborg 15 A13VE i5 13è Gén 32G RTX4050,MSI,32.0,512.0,15.6,Intel,5.0,FreeDos,1,0,Premium,MSI::Premium::c0
https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-32go-rtx4050.html,4359.0,PC Portable Gamer MSI Cyborg 15 A13VE i7 13è Gén 32Go RTX4050,MSI,32.0,512.0,15.6,Intel,7.0,Windows 11 Pro,1,0,Premium,MSI::Premium::c0
https://www.mytek.tn/pc-portable-gamer-msi-cyborg-17-b2rw-intel-core-7-240h-8go-rtx-5060.html,4499.0,PC Portable Gamer MSI Cyborg 17 B2RW Intel Core 7 240H 8Go RTX 5060,MSI,8.0,512.0,17.3,Intel,7.0,FreeDos,1,0,Premium,MSI::Premium::c0
https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-b2rw-intel-core-7-240h-16go-rtx-5060.html,4519.0,PC Portable Gamer MSI Cyborg 15 B2RW Intel Core 7 240H 16Go RTX 5060,MSI,16.0,512.0,15.6,Intel,7.0,FreeDos,1,0,Premium,MSI::Premium::c0
https://www.mytek.tn/pc-portable-gamer-msi-cyborg-17-b13w-i5-13e-gen-16g-rtx-5060.html,4735.0,PC Portable Gamer MSI Cyborg 17 B13W i5 13è Gén 16G RTX 5060,MSI,16.0,512.0,17.3,Intel,5.0,FreeDos,1,0,Premium,MSI::Premium::c0
https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-b13w-i7-13e-gen-16go-rtx-5060.html,4809.0,PC Portable Gamer MSI Cyborg 15 B13W i7 13è Gén 16Go RTX 5060,MSI,16.0,512.0,15.6,Intel,7.0,FreeDos,1,0,Premium,MSI::Premium::c0
https://www.mytek.tn/pc-portable-gamer-msi-cyborg-17-b2rw-intel-core-7-240h-16go-rtx-5060.html,4899.0,PC Portable Gamer MSI Cyborg 17 B2RW Intel Core 7 240H 16Go RTX 5060,MSI,16.0,512.0,17.3,Intel,7.0,FreeDos,1,0,Premium,MSI::Premium::c0
https://www.mytek.tn/pc-portable-gamer-msi-cyborg-17-b2rw-intel-core-5-210h-32go-rtx-5050.html,5299.0,PC Portable Gamer MSI Cyborg 17 B2RW Intel Core 5 210H 32Go RTX 5050,MSI,32.0,512.0,17.3,Intel,5.0,FreeDos,1,0,Premium,MSI::Premium::c0
https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-b2rw-intel-core-7-240h-32go-rtx-5060.html,5319.0,PC Portable Gamer MSI Cyborg 15 B2RW Intel Core 7 240H 32Go RTX 5060,MSI,32.0,512.0,15.6,Intel,7.0,FreeDos,1,0,Premium,MSI::Premium::c0
https://www.mytek.tn/pc-portable-gamer-msi-cyborg-17-b2rw-intel-core-5-210h-32go-rtx-5060.html,5499.0,PC Portable Gamer MSI Cyborg 17 B2RW Intel Core 5 210H 32Go RTX 5060,MSI,32.0,512.0,17.3,Intel,5.0,FreeDos,1,0,Premium,MSI::Premium::c0
https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-b13w-i7-13e-gen-16go-rtx-5070.html,5509.0,PC Portable Gamer MSI Cyborg 15 B13W i7 13è Gén 16Go RTX 5070,MSI,16.0,512.0,15.6,Intel,7.0,FreeDos,1,0,Premium,MSI::Premium::c0
https://www.mytek.tn/pc-portable-gamer-msi-cyborg-17-b2rw-intel-core-7-240h-32go-rtx-5060.html,5699.0,PC Portable Gamer MSI Cyborg 17 B2RW Intel Core 7 240H 32Go RTX 5060,MSI,32.0,512.0,17.3,Intel,7.0,FreeDos,1,0,Premium,MSI::Premium::c0
https://www.mytek.tn/pc-portable-gamer-msi-vector-16-hx-ai-a2xw-ultra-9-275hx-32go-rtx-5080.html,12359.0,PC Portable Gamer MSI Vector 16 HX AI A2XW Ultra 9 275HX 32Go RTX 5080,MSI,32.0,1024.0,16.0,Intel,0.0,Windows 11 Famille,1,0,Premium,MSI::Premium::c0
https://www.mytek.tn/pc-portable-asus-vivobook-go-15-intel-celeron-n4500-8go-256go-ssd-bleu.html,1299.0,PC Portable ASUS Vivobook Go 15 Intel Celeron N4500 8Go 256Go SSD - Bleu,ASUS,8.0,256.0,15.6,Intel,0.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c3
https://www.mytek.tn/pc-portable-asus-vivobook-go-15-intel-celeron-n4500-8g-256go-ssd-bleu.html,1339.0,PC Portable ASUS Vivobook Go 15 Intel Celeron N4500 8G 256Go SSD - Bleu,ASUS,8.0,256.0,15.6,Intel,0.0,Windows 11 Pro,2,0,Économique,ASUS::Économique::c3
https://www.mytek.tn/pc-portable-asus-vivobook-go-14-i3-n305-8go-256go-ssd-noir.html,1399.0,PC Portable ASUS Vivobook Go 14 I3-N305 8Go 256Go SSD - Noir,ASUS,8.0,256.0,14.0,Intel,3.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c3
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1504va-i3-13eme-gen-8go-512go-ssd-bleu.html,1499.0,PC Portable ASUS Vivobook 15 X1504VA i3 13ème Gén 8Go 512Go SSD - Bleu,ASUS,8.0,512.0,15.6,Intel,3.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c0
https://www.mytek.tn/pc-portable-asus-vivobook-go-15-amd-ryzen-5-8g-512go-ssd-noir.html,1599.0,PC Portable ASUS Vivobook Go 15 AMD RYZEN 5 8G 512Go SSD - Noir,ASUS,8.0,512.0,15.6,AMD,0.0,Windows 11 Famille,2,1,Économique,ASUS::Économique::c1
https://www.mytek.tn/pc-portable-asus-vivobook-go-15-amd-ryzen-5-8go-512g-ssd-noir.html,1599.0,PC Portable ASUS Vivobook Go 15 AMD RYZEN 5 8Go 512G SSD - Noir,ASUS,8.0,512.0,15.6,AMD,0.0,Windows 11 Famille,2,1,Économique,ASUS::Économique::c1
https://www.mytek.tn/pc-portable-asus-vivobook-go-15-amd-ryzen-5-8go-512go-ssd-silver.html,1599.0,PC Portable ASUS Vivobook Go 15 AMD RYZEN 5 8Go 512Go SSD - Silver,ASUS,8.0,512.0,15.6,AMD,0.0,Windows 11 Famille,2,1,Économique,ASUS::Économique::c1
https://www.mytek.tn/pc-portable-asus-vivobook-15-m1502ya-amd-ryzen7-8go-512g-ssd-silver.html,1699.0,PC Portable ASUS Vivobook 15 M1502YA AMD RYZEN7 8Go 512G SSD - Silver,ASUS,8.0,512.0,15.6,AMD,0.0,Windows 11 Famille,2,1,Économique,ASUS::Économique::c1
https://www.mytek.tn/pc-portable-asus-vivobook-15-m1502ya-amd-ryzen7-8go-512g-ssd-bleu.html,1699.0,PC Portable ASUS Vivobook 15 M1502YA AMD RYZEN7 8Go 512G SSD - Bleu,ASUS,8.0,512.0,15.6,AMD,0.0,Windows 11 Famille,2,1,Économique,ASUS::Économique::c1
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1504va-i3-13eme-gen-16go-512go-ssd-bleu.html,1705.0,PC Portable ASUS Vivobook 15 X1504VA i3 13ème Gén 16Go 512Go SSD - Bleu,ASUS,16.0,512.0,15.6,Intel,3.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c0
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i5-13e-gen-8go-512go-ssd-silver.html,1799.0,PC Portable ASUS Vivobook 15 X1502VA i5 13è Gén 8Go 512Go SSD - Silver,ASUS,8.0,512.0,15.6,Intel,5.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c0
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i5-13e-gen-8g-512g-ssd-bleu.html,1799.0,PC Portable ASUS Vivobook 15 X1502VA i5 13è Gén 8G 512G SSD - Bleu,ASUS,8.0,512.0,15.6,Intel,5.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c0
https://www.mytek.tn/pc-portable-asus-expertbook-p1503-i5-13e-gen-8g-512go-ssd-gris.html,1799.0,PC Portable ASUS ExpertBook P1503 i5 13è Gén 8G 512Go SSD - Gris,ASUS,8.0,512.0,15.6,Intel,5.0,FreeDos,2,0,Économique,ASUS::Économique::c2
https://www.mytek.tn/pc-portable-asus-vivobook-15-m1502ya-amd-ryzen7-12go-512g-ssd-silver.html,1819.0,PC Portable ASUS Vivobook 15 M1502YA AMD RYZEN7 12Go 512G SSD - Silver,ASUS,12.0,512.0,15.6,AMD,0.0,Windows 11 Famille,2,1,Économique,ASUS::Économique::c1
https://www.mytek.tn/pc-portable-asus-expertbook-p1503-i5-13eme-gen-8g-512go-ssd-gris.html,1859.0,PC Portable ASUS ExpertBook P1503 i5 13ème Gén 8G 512Go SSD - Gris,ASUS,8.0,512.0,15.6,Intel,5.0,FreeDos,2,0,Économique,ASUS::Économique::c2
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1504va-intel-core-5-120u-8g-512g-ssd-silver.html,1899.0,PC Portable ASUS Vivobook 15 X1504VA Intel Core 5 120U 8G 512G SSD - Silver,ASUS,8.0,512.0,15.6,Intel,5.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c0
https://www.mytek.tn/pc-portable-asus-vivobook-go-15-amd-ryzen-5-16go-512go-ssd-noir.html,1899.0,PC Portable ASUS Vivobook Go 15 AMD RYZEN 5 16Go 512Go SSD - Noir,ASUS,16.0,512.0,15.6,AMD,0.0,Windows 11 Famille,2,1,Économique,ASUS::Économique::c1
https://www.mytek.tn/pc-portable-asus-vivobook-go-15-amd-ryzen-5-16go-1to-ssd-gris-vert.html,1899.0,PC Portable ASUS Vivobook Go 15 AMD RYZEN 5 16Go 1To SSD - Gris Vert,ASUS,16.0,1024.0,15.6,AMD,0.0,Windows 11 Famille,2,1,Économique,ASUS::Économique::c1
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1504va-i3-13eme-gen-24g-512g-ssd-silver.html,1929.0,PC Portable ASUS Vivobook 15 X1504VA i3 13ème Gén 24G 512G SSD - Silver,ASUS,24.0,512.0,15.6,Intel,3.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c0
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1504va-i3-13eme-gen-24go-512go-ssd-bleu.html,1929.0,PC Portable ASUS Vivobook 15 X1504VA i3 13ème Gén 24Go 512Go SSD - Bleu,ASUS,24.0,512.0,15.6,Intel,3.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c0
https://www.mytek.tn/pc-portable-asus-vivobook-15-m1502ya-amd-ryzen7-16go-512g-ssd-silver.html,1929.0,PC Portable ASUS Vivobook 15 M1502YA AMD RYZEN7 16Go 512G SSD - Silver,ASUS,16.0,512.0,15.6,AMD,0.0,Windows 11 Famille,2,1,Économique,ASUS::Économique::c1
https://www.mytek.tn/pc-portable-asus-vivobook-15-m1502ya-amd-ryzen7-16go-512g-ssd-bleu.html,1929.0,PC Portable ASUS Vivobook 15 M1502YA AMD RYZEN7 16Go 512G SSD - Bleu,ASUS,16.0,512.0,15.6,AMD,0.0,Windows 11 Famille,2,1,Économique,ASUS::Économique::c1
https://www.mytek.tn/pc-portable-asus-vivobook-15-m1502naq-amd-ryzen-5-8go-512go-ssd-bleu.html,1999.0,PC Portable ASUS Vivobook 15 M1502NAQ AMD RYZEN 5 8Go 512Go SSD - Bleu,ASUS,8.0,512.0,15.6,AMD,0.0,Windows 11 Famille,2,1,Économique,ASUS::Économique::c1
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i5-13e-gen-16g-512g-ssd-bleu.html,2039.0,PC Portable ASUS Vivobook 15 X1502VA i5 13è Gén 16G 512G SSD - Bleu,ASUS,16.0,512.0,15.6,Intel,5.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c0
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i5-13e-gen-16g-512g-ssd-silver.html,2039.0,PC Portable ASUS Vivobook 15 X1502VA i5 13è Gén 16G 512G SSD - Silver,ASUS,16.0,512.0,15.6,Intel,5.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c0
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i7-13e-gen-8g-512g-ssd-bleu.html,2099.0,PC Portable ASUS Vivobook 15 X1502VA i7 13è Gén 8G 512G SSD - Bleu,ASUS,8.0,512.0,15.6,Intel,7.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c3
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i7-13e-gen-8g-512g-ssd-silver.html,2099.0,PC Portable ASUS Vivobook 15 X1502VA i7 13è Gén 8G 512G SSD - Silver,ASUS,8.0,512.0,15.6,Intel,7.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c3
https://www.mytek.tn/pc-portable-asus-expertbook-p1503-i7-13e-gen-8go-512g-ssd-gris.html,2099.0,PC Portable ASUS ExpertBook P1503 i7 13è Gén 8Go 512G SSD - Gris,ASUS,8.0,512.0,15.6,Intel,7.0,FreeDos,2,0,Économique,ASUS::Économique::c2
https://www.mytek.tn/pc-portable-asus-expertbook-p1503-i7-13e-gen-8g-512g-ssd-gris.html,2139.0,PC Portable ASUS ExpertBook P1503 i7 13è Gén 8G 512G SSD - Gris,ASUS,8.0,512.0,15.6,Intel,7.0,Windows 11 Pro,2,0,Économique,ASUS::Économique::c3
https://www.mytek.tn/pc-portable-asus-vivobook-15-m1502ya-amd-ryzen7-24go-512g-ssd-silver.html,2159.0,PC Portable ASUS Vivobook 15 M1502YA AMD RYZEN7 24Go 512G SSD - Silver,ASUS,24.0,512.0,15.6,AMD,0.0,Windows 11 Famille,2,1,Économique,ASUS::Économique::c1
https://www.mytek.tn/pc-portable-asus-vivobook-15-m1502ya-amd-ryzen7-24go-512g-ssd-bleu.html,2159.0,PC Portable ASUS Vivobook 15 M1502YA AMD RYZEN7 24Go 512G SSD - Bleu,ASUS,24.0,512.0,15.6,AMD,0.0,Windows 11 Famille,2,1,Économique,ASUS::Économique::c1
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i9-13e-gen-8go-512go-ssd-bleu.html,2199.0,PC Portable ASUS Vivobook 15 X1502VA i9 13è Gén 8Go 512Go SSD - Bleu,ASUS,8.0,512.0,15.6,Intel,9.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c3
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i9-13e-gen-8g-512go-ssd-silver.html,2199.0,PC Portable ASUS Vivobook 15 X1502VA i9 13è Gén 8G 512Go SSD - Silver,ASUS,8.0,512.0,15.6,Intel,9.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c3
https://www.mytek.tn/pc-portable-asus-expertbook-p1503-i5-13e-gen-16g-512go-ssd-gris.html,2199.0,PC Portable ASUS ExpertBook P1503 i5 13è Gén 16G 512Go SSD - Gris,ASUS,16.0,512.0,15.6,Intel,5.0,FreeDos,2,0,Économique,ASUS::Économique::c2
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1504va-intel-core-7-150u-8go-512go-ssd-silver.html,2199.0,PC Portable ASUS Vivobook 15 X1504VA Intel Core 7 150U 8Go 512Go SSD - Silver,ASUS,8.0,512.0,15.6,Intel,7.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c3
https://www.mytek.tn/pc-portable-asus-vivobook-15-oled-x1505va-i5-13e-gen-8g-512g-ssd-silver.html,2239.0,PC Portable ASUS Vivobook 15 OLED X1505VA i5 13è Gén 8G 512G SSD - Silver,ASUS,8.0,512.0,15.6,Intel,5.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c0
https://www.mytek.tn/pc-portable-asus-expertbook-p1503-i5-13eme-gen-16g-512go-ssd-gris.html,2259.0,PC Portable ASUS ExpertBook P1503 i5 13ème Gén 16G 512Go SSD - Gris,ASUS,16.0,512.0,15.6,Intel,5.0,FreeDos,2,0,Économique,ASUS::Économique::c2
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i5-13e-gen-24g-512g-ssd-bleu.html,2269.0,PC Portable ASUS Vivobook 15 X1502VA i5 13è Gén 24G 512G SSD - Bleu,ASUS,24.0,512.0,15.6,Intel,5.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c0
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i5-13e-gen-24g-512g-ssd-silver.html,2269.0,PC Portable ASUS Vivobook 15 X1502VA i5 13è Gén 24G 512G SSD - Silver,ASUS,24.0,512.0,15.6,Intel,5.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c0
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1504va-intel-core-5-120u-16g-512g-ssd-silver.html,2295.0,PC Portable ASUS Vivobook 15 X1504VA Intel Core 5 120U 16G 512G SSD - Silver,ASUS,16.0,512.0,15.6,Intel,5.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c0
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i7-13e-gen-16g-512g-ssd-bleu.html,2329.0,PC Portable ASUS Vivobook 15 X1502VA i7 13è Gén 16G 512G SSD - Bleu,ASUS,16.0,512.0,15.6,Intel,7.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c3
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i7-13e-gen-16g-512g-ssd-silver.html,2329.0,PC Portable ASUS Vivobook 15 X1502VA i7 13è Gén 16G 512G SSD - Silver,ASUS,16.0,512.0,15.6,Intel,7.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c3
https://www.mytek.tn/pc-portable-gamer-asus-vivobook-16x-i5-13e-gen-8go-rtx3050.html,2339.0,PC Portable Gamer ASUS Vivobook 16X i5 13è Gén 8Go RTX3050,ASUS,8.0,512.0,16.0,Intel,5.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c0
https://www.mytek.tn/pc-portable-gamer-asus-vivobook-16x-i5-13e-gen-8go-rtx-3050.html,2339.0,PC Portable Gamer ASUS Vivobook 16X i5 13è Gén 8Go RTX 3050,ASUS,8.0,512.0,16.0,Intel,5.0,Windows 11 Famille,2,0,Économique,ASUS::Économique::c0
https://www.mytek.tn/pc-portable-gamer-asus-vivobook-16x-i5-13e-gen-8g-rtx3050.html,2389.0,PC Portable Gamer ASUS Vivobook 16X i5 13è Gén 8G RTX3050,ASUS,8.0,512.0,16.0,Intel,5.0,Windows 11 Pro,2,0,Milieu de gamme,ASUS::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-gamer-asus-vivobook-16x-i5-13e-gen-8g-rtx-3050.html,2389.0,PC Portable Gamer ASUS Vivobook 16X i5 13è Gén 8G RTX 3050,ASUS,8.0,512.0,16.0,Intel,5.0,Windows 11 Pro,2,0,Milieu de gamme,ASUS::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i7-13e-gen-8g-512go-ssd-silver.html,2399.0,PC Portable ASUS Vivobook 15 X1502VA i7 13è Gén 8G 512Go SSD - Silver,ASUS,8.0,512.0,15.6,Intel,7.0,Windows 11 Famille,2,0,Milieu de gamme,ASUS::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-asus-vivobook-15-oled-x1505va-i5-13e-gen-16g-512g-ssd-silver.html,2399.0,PC Portable ASUS Vivobook 15 OLED X1505VA i5 13è Gén 16G 512G SSD - Silver,ASUS,16.0,512.0,15.6,Intel,5.0,Windows 11 Famille,2,0,Milieu de gamme,ASUS::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-asus-vivobook-16-snapdragonr-x-x1-26-100-16g-512g-ssd-silver.html,2439.0,PC Portable ASUS Vivobook 16 Snapdragon® X X1 26 100 16G 512G SSD - Silver,ASUS,16.0,512.0,16.0,Qualcomm,0.0,Windows 11 Famille,2,1,Milieu de gamme,ASUS::Milieu de gamme::c1
https://www.mytek.tn/pc-portable-gamer-asus-vivobook-16x-i5-13e-gen-12go-rtx-3050.html,2445.0,PC Portable Gamer ASUS Vivobook 16X i5 13è Gén 12Go RTX 3050,ASUS,12.0,512.0,16.0,Intel,5.0,Windows 11 Famille,2,0,Milieu de gamme,ASUS::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-5-8go-rtx-2050.html,2459.0,PC Portable Gamer ASUS TUF Gaming A15 AMD RYZEN 5 8Go RTX 2050,ASUS,8.0,512.0,15.6,AMD,5.0,Windows 11 Famille,2,1,Milieu de gamme,ASUS::Milieu de gamme::c1
https://www.mytek.tn/pc-portable-asus-expertbook-p1503-i7-13e-gen-16go-512g-ssd-gris.html,2499.0,PC Portable ASUS ExpertBook P1503 i7 13è Gén 16Go 512G SSD - Gris,ASUS,16.0,512.0,15.6,Intel,7.0,FreeDos,2,0,Milieu de gamme,ASUS::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-gamer-asus-vivobook-16x-i5-13e-gen-16go-rtx3050.html,2549.0,PC Portable Gamer ASUS Vivobook 16X i5 13è Gén 16Go RTX3050,ASUS,16.0,512.0,16.0,Intel,5.0,Windows 11 Famille,2,0,Milieu de gamme,ASUS::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-gamer-asus-vivobook-16x-i5-13e-gen-16go-rtx-3050.html,2549.0,PC Portable Gamer ASUS Vivobook 16X i5 13è Gén 16Go RTX 3050,ASUS,16.0,512.0,16.0,Intel,5.0,Windows 11 Famille,2,0,Milieu de gamme,ASUS::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i7-13e-gen-24g-512g-ssd-silver.html,2559.0,PC Portable ASUS Vivobook 15 X1502VA i7 13è Gén 24G 512G SSD - Silver,ASUS,24.0,512.0,15.6,Intel,7.0,Windows 11 Famille,2,0,Milieu de gamme,ASUS::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i7-13e-gen-24g-512g-ssd-bleu.html,2559.0,PC Portable ASUS Vivobook 15 X1502VA i7 13è Gén 24G 512G SSD - Bleu,ASUS,24.0,512.0,15.6,Intel,7.0,Windows 11 Famille,2,0,Milieu de gamme,ASUS::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i9-13e-gen-16go-512go-ssd-bleu.html,2599.0,PC Portable ASUS Vivobook 15 X1502VA i9 13è Gén 16Go 512Go SSD - Bleu,ASUS,16.0,512.0,15.6,Intel,9.0,Windows 11 Famille,2,0,Milieu de gamme,ASUS::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i9-13e-gen-16g-512go-ssd-silver.html,2599.0,PC Portable ASUS Vivobook 15 X1502VA i9 13è Gén 16G 512Go SSD - Silver,ASUS,16.0,512.0,15.6,Intel,9.0,Windows 11 Famille,2,0,Milieu de gamme,ASUS::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-asus-vivobook-15-x1504va-intel-core-7-150u-16go-512go-ssd-silver.html,2599.0,PC Portable ASUS Vivobook 15 X1504VA Intel Core 7 150U 16Go 512Go SSD - Silver,ASUS,16.0,512.0,15.6,Intel,7.0,Windows 11 Famille,2,0,Milieu de gamme,ASUS::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-gamer-asus-vivobook-16x-i5-13e-gen-16g-rtx3050.html,2599.0,PC Portable Gamer ASUS Vivobook 16X i5 13è Gén 16G RTX3050,ASUS,16.0,512.0,16.0,Intel,5.0,Windows 11 Pro,2,0,Milieu de gamme,ASUS::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-gamer-asus-vivobook-16x-i5-13e-gen-16g-rtx-3050.html,2599.0,PC Portable Gamer ASUS Vivobook 16X i5 13è Gén 16G RTX 3050,ASUS,16.0,512.0,16.0,Intel,5.0,Windows 11 Pro,2,0,Milieu de gamme,ASUS::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-asus-vivobook-15-oled-x1505va-i5-13e-gen-24g-512g-ssd-silver.html,2609.0,PC Portable ASUS Vivobook 15 OLED X1505VA i5 13è Gén 24G 512G SSD - Silver,ASUS,24.0,512.0,15.6,Intel,5.0,Windows 11 Famille,2,0,Milieu de gamme,ASUS::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-gamer-asus-v16-v3607vj-intel-core-5-210h-8go-rtx-3050.html,2739.0,PC Portable Gamer ASUS V16 V3607VJ Intel Core 5 210H 8Go RTX 3050,ASUS,8.0,512.0,16.0,Intel,5.0,FreeDos,2,0,Milieu de gamme,ASUS::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-gamer-asus-v16-v3607vj-intel-core-5-210h-8g-rtx-3050.html,2739.0,PC Portable Gamer ASUS V16 V3607VJ Intel Core 5 210H 8G RTX 3050,ASUS,8.0,512.0,16.0,Intel,5.0,Windows 11 Pro,2,0,Milieu de gamme,ASUS::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-gamer-asus-vivobook-16x-i5-13e-gen-24go-rtx3050.html,2749.0,PC Portable Gamer ASUS Vivobook 16X i5 13è Gén 24Go RTX3050,ASUS,24.0,512.0,16.0,Intel,5.0,Windows 11 Famille,2,0,Milieu de gamme,ASUS::Milieu de gamme::c0
