feature,coefficient
os_platform_Windows 11 Famille,-0.0564377925514732
os_platform_Windows 11 Pro,-0.0383299543971836
cpu_serie_9.0,0.03335410763084103
os_platform_Windows 11 Pro (Offert),0.021615311658193498
cpu_serie_7.0,-0.02085005879329385
taille_ecran,0.020842798812909923
cpu_serie_5.0,-0.006960459693957671
ram_go,-0.0010470405113319303
stockage_go,0.0
