cle_produit,categorie,cluster_direct
https://www.mytek.tn/tv-samsung-85-qled-q7f-4k-vision-ai-smart-tv-2025.html,televiseurs,0
https://www.mytek.tn/tv-tcl-40-s5k-qled-full-hd-smart.html,televiseurs,0
https://www.mytek.tn/tv-tcl-43-s5k-qled-full-hd-smart.html,televiseurs,0
https://www.mytek.tn/tv-tcl-50-s5k-qled-full-hd-smart-google-tv-50s5k.html,televiseurs,0
https://www.mytek.tn/televiseur-tcl-55-p6l-smart-tv-4k-uhd-google-tv-hdr10-noir.html,televiseurs,0
https://www.mytek.tn/tv-tcl-50-smart-p7k-qled-uhd-4k.html,televiseurs,0
https://www.mytek.tn/tv-tcl-55-qled-p8k-4k-google-tv.html,televiseurs,0
https://www.mytek.tn/tv-tcl-55-smart-tv-qled-mini-led-tv-tcl-55c6k-noir.html,televiseurs,0
https://www.mytek.tn/televiseur-tcl-65-p6l-smart-tv-4k-uhd-noir.html,televiseurs,0
https://www.mytek.tn/tv-tcl-65-smart-p7k-qled-ultra-hd-4k.html,televiseurs,0
https://www.mytek.tn/tv-tcl-65-smart-p8k-qled-uhd-4k.html,televiseurs,0
https://www.mytek.tn/tv-tcl-65-smart-tv-qled-mini-led-tv-tcl-65c6k-noir.html,televiseurs,0
https://www.mytek.tn/tv-tcl-75-smart-p7k-qled-uhd-4k.html,televiseurs,0
https://www.mytek.tn/tv-tcl-75-smart-p8k-qled-uhd-4k.html,televiseurs,0
https://www.mytek.tn/tv-tcl-75c6k-75-4k-ultra-hd-mini-led-smart-tv-wifi.html,televiseurs,0
https://www.mytek.tn/tv-tcl-85-smart-p7k-qled-uhd-4k.html,televiseurs,0
https://www.mytek.tn/tv-tcl-85-smart-p8k-qled-uhd-4k.html,televiseurs,0
https://www.mytek.tn/tv-tcl-85-smart-tv-qled-mini-led-tv-tcl-85c6k-noir.html,televiseurs,0
https://www.mytek.tn/tv-tcl-c6k-4k-uhd-smart-tv-mini-led-98-noir.html,televiseurs,0
https://www.mytek.tn/tv-telefunken-32-c7-recepteur-integre.html,televiseurs,1
https://www.mytek.tn/tv-telefunken-32-smart-google-tv-e3f-hd-recepteur-integre.html,televiseurs,0
https://www.mytek.tn/tv-telefunken-40-c7-fhd-recepteur-integre.html,televiseurs,1
https://www.mytek.tn/tv-telefunken-42-w3-full-hd.html,televiseurs,1
https://www.mytek.tn/tv-telefunken-43-c7-fhd-recepteur-integre.html,televiseurs,1
https://www.mytek.tn/tv-telefunken-40-smart-google-tv-e3f-full-hd-recepteur-integre.html,televiseurs,0
https://www.mytek.tn/tv-telefunken-43-smart-google-tv-qled-e3fq-recepteur-integre.html,televiseurs,0
https://www.mytek.tn/tv-telefunken-50-qled-w3hq-google-tv-full-hd-noir.html,televiseurs,0
https://www.mytek.tn/televiseur-50-telefunken-led-n1-tizen-os-4k-uhd-smarttv.html,televiseurs,0
https://www.mytek.tn/tv-telefunken-qled-50-smart-google-tv-g4fn-4k-recepteur-integre.html,televiseurs,0
https://www.mytek.tn/tv-telefunken-55-g3fn-4k-uhd-smart-google-tv-recepteur-integre.html,televiseurs,0
https://www.mytek.tn/televiseur-telefunken-55-mini-led-x6f-google-tv-4k-matte-screen.html,televiseurs,0
https://www.mytek.tn/tv-telefunken-g3fn-4k-uhd-smart-tv-65-avec-recepteur-integre.html,televiseurs,0
