categorie,marque,gamme,cluster_segmentation,cle_produit,semaine,prix_tnd
pc_bureau,ASUS,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-all-in-one-asus-p440vak-intel-core-7-240h-8go-512go-ssd.html,4,2599.0
pc_bureau,ASUS,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i5-13e-gen-24g-512g-ssd-gris.html,1,2569.0
pc_bureau,ASUS,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i5-13e-gen-24g-512g-ssd-gris.html,2,2569.0
pc_bureau,ASUS,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i5-13e-gen-24g-512g-ssd-gris.html,3,2569.0
pc_bureau,ASUS,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i5-13e-gen-24g-512g-ssd-gris.html,4,2569.0
pc_bureau,ASUS,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i5-13e-gen-24go-512go-ssd-gris.html,1,2529.0
pc_bureau,ASUS,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i5-13e-gen-24go-512go-ssd-gris.html,2,2529.0
pc_bureau,ASUS,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i5-13e-gen-24go-512go-ssd-gris.html,3,2529.0
pc_bureau,ASUS,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i7-13e-gen-16go-512go-ssd-gris.html,1,2399.0
pc_bureau,ASUS,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i7-13e-gen-16go-512go-ssd-gris.html,2,2399.0
pc_bureau,ASUS,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i7-13e-gen-16go-512go-ssd-gris.html,3,2399.0
pc_bureau,ASUS,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i7-13e-gen-16go-512go-ssd-gris.html,4,2399.0
pc_bureau,ASUS,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i3-13e-gen-16g-256g-ssd-gris.html,1,1799.0
pc_bureau,ASUS,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i3-13e-gen-16g-256g-ssd-gris.html,2,1799.0
pc_bureau,ASUS,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i3-13e-gen-16g-256g-ssd-gris.html,3,1799.0
pc_bureau,ASUS,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i3-13e-gen-16g-256g-ssd-gris.html,4,1799.0
