cle_produit,categorie,marque,gamme,cluster_segmentation
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i7-12e-gen-32g-rtx-5060-8g.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-16g-rtx-5070-12g.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-14e-gen-32go-rtx-5070-12go.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i7-14e-gen-32go-rtx-5060-ti-16g.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i7-12e-gen-32g-rtx-5060ti-16g.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i7-13e-gen-32go-rtx5060-ti-16g.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-14e-gen-32go-rtx-5070-12g.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i7-12e-gen-16g-rtx-5070-12g.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-14e-gen-32go-rtx5070-12g.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i7-14e-gen-16go-rtx-5070-12go.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i7-12e-gen-32go-rtx5070-12g.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-7-16go-rtx-5070-12go.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i7-13e-gen-32go-rtx5070-12g.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-ultra-5-245kf-32go-rtx-5060-ti-16g.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i7-12e-gen-32g-rtx-5070-12g.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i7-14e-gen-32go-rtx-5070-12go.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-32g-rtx-5070-12g.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-7-32go-rtx-5070-12go.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i7-14e-gen-32go-rtx5070-12g.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-7-32go-rtx-5070-12g.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-7-32go-rtx5070-12g.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i7-14e-gen-32g-rtx5070-12g.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-7-32g-rtx5070-ti-16g.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-7-32g-rtx-5070ti-16go.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-ultra-7-265k-64go-msi-rtx-5070-ti-16g.html,pc_bureau,MSI,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-pro-mytek-intel-celeron-g5900-16go-240go-ssd-noir.html,pc_bureau,MYTEK,Économique,0
https://www.mytek.tn/pc-de-bureau-pro-mytek-amd-ryzen-3-8g-500g-ssd-noir.html,pc_bureau,MYTEK,Économique,0
https://www.mytek.tn/pc-de-bureau-pro-mytek-amd-ryzen-5-16go-512go-ssd-noir.html,pc_bureau,MYTEK,Économique,0
https://www.mytek.tn/pc-de-bureau-pro-mytek-amd-ryzen-3-16g-500g-ssd-noir.html,pc_bureau,MYTEK,Économique,0
https://www.mytek.tn/pc-de-bureau-pro-mytek-amd-ryzen5-8go-500go-ssd-noir.html,pc_bureau,MYTEK,Économique,0
https://www.mytek.tn/pc-de-bureau-pro-mytek-i3-12eme-gen-8g-500go-ssd-noir.html,pc_bureau,MYTEK,Économique,1
https://www.mytek.tn/pc-de-bureau-pro-mytek-amd-ryzen5-16go-500go-ssd-noir.html,pc_bureau,MYTEK,Économique,0
https://www.mytek.tn/pc-de-bureau-pro-mytek-i5-12eme-gen-8g-500go-ssd-noir.html,pc_bureau,MYTEK,Économique,1
https://www.mytek.tn/pc-de-bureau-pro-mytek-amd-ryzen-5-16go-500go-ssd-noir.html,pc_bureau,MYTEK,Économique,0
https://www.mytek.tn/pc-de-bureau-pro-mytek-i3-12eme-gen-16g-500go-ssd-noir.html,pc_bureau,MYTEK,Économique,1
https://www.mytek.tn/pc-de-bureau-pro-mytek-amd-ryzen-3-32g-500g-ssd-noir.html,pc_bureau,MYTEK,Économique,0
https://www.mytek.tn/pc-de-bureau-pro-mytek-i5-12eme-gen-16g-500go-ssd-noir.html,pc_bureau,MYTEK,Économique,1
https://www.mytek.tn/pc-de-bureau-pro-mytek-i5-12eme-gen-16g-1to-ssd-noir.html,pc_bureau,MYTEK,Économique,1
https://www.mytek.tn/pc-de-bureau-pro-mytek-amd-ryzen5-32go-500go-ssd-noir.html,pc_bureau,MYTEK,Économique,0
https://www.mytek.tn/pc-de-bureau-pro-mytek-i3-12eme-gen-32g-500go-ssd-noir.html,pc_bureau,MYTEK,Économique,1
https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-16g-rtx-3050-6g.html,pc_bureau,MYTEK,Économique,0
https://www.mytek.tn/pc-de-bureau-pro-mytek-i5-12eme-gen-32g-500go-ssd-noir.html,pc_bureau,MYTEK,Économique,1
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-11e-gen-16go-rtx-5050-8go.html,pc_bureau,MYTEK,Économique,1
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-16g-rtx-3050-6g.html,pc_bureau,MYTEK,Économique,1
https://www.mytek.tn/pc-de-bureau-pro-mytek-i5-12eme-gen-32g-1to-ssd-noir.html,pc_bureau,MYTEK,Milieu de gamme,0
https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-32g-rtx-3050-6g.html,pc_bureau,MYTEK,Milieu de gamme,1
https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-16go-rtx-5050-8g.html,pc_bureau,MYTEK,Milieu de gamme,1
https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen5-16go-rtx-5050-8g.html,pc_bureau,MYTEK,Milieu de gamme,1
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-16go-rtx5060-8g.html,pc_bureau,MYTEK,Milieu de gamme,0
https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-32go-rtx-5050-8go.html,pc_bureau,MYTEK,Milieu de gamme,1
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i3-14e-gen-16go-rtx-5060-8g.html,pc_bureau,MYTEK,Milieu de gamme,0
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-16g-rtx-5060-8go.html,pc_bureau,MYTEK,Milieu de gamme,0
https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-7-16go-rtx5060-8g.html,pc_bureau,MYTEK,Milieu de gamme,1
https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen5-16g-rtx-5050-8g.html,pc_bureau,MYTEK,Milieu de gamme,1
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-16go-rtx-5060ti-8go.html,pc_bureau,MYTEK,Milieu de gamme,0
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-32go-rtx5060-8g.html,pc_bureau,MYTEK,Milieu de gamme,0
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i7-12e-gen-16go-rtx-5050-8g.html,pc_bureau,MYTEK,Milieu de gamme,0
