categorie,marque,gamme,cluster_segmentation,cle_produit,semaine,prix_tnd
smartphones,INFINIX,Premium,profil_descriptif,https://www.mytek.tn/smartphone-infinix-note-60-pro-5g-12go-256go-titanium.html,3,1569.0
smartphones,INFINIX,Premium,profil_descriptif,https://www.mytek.tn/smartphone-infinix-note-60-pro-5g-12go-256go-titanium.html,4,1569.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-128go-cloudine-blue.html,1,429.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-128go-cloudine-blue.html,2,439.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-128go-cloudine-blue.html,3,439.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-128go-cloudine-blue.html,4,439.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-128go-polaris-titanium.html,1,429.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-128go-polaris-titanium.html,2,439.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-128go-polaris-titanium.html,3,439.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-128go-polaris-titanium.html,4,439.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-128go-shadow-black.html,1,429.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-128go-shadow-black.html,2,439.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-128go-shadow-black.html,3,439.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-128go-shadow-black.html,4,439.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-128go-sunlike-orange.html,1,429.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-128go-sunlike-orange.html,2,439.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-128go-sunlike-orange.html,3,439.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-128go-sunlike-orange.html,4,439.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-64go-cloudine-blue.html,1,399.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-64go-cloudine-blue.html,2,399.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-64go-cloudine-blue.html,3,399.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-64go-cloudine-blue.html,4,399.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-64go-polaris-titanium.html,1,399.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-64go-polaris-titanium.html,2,399.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-64go-polaris-titanium.html,3,399.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-64go-polaris-titanium.html,4,399.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-64go-shadow-black.html,1,399.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-64go-shadow-black.html,2,399.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-64go-shadow-black.html,3,399.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-64go-shadow-black.html,4,399.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-64go-sunlike-orange.html,1,399.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-64go-sunlike-orange.html,2,399.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-64go-sunlike-orange.html,3,399.0
smartphones,INFINIX,Économique,profil_descriptif,https://www.mytek.tn/smartphone-infinix-smart-20-4go-64go-sunlike-orange.html,4,399.0
