feature,coefficient,std_err,p_value,pct_effect
taille_ecran,0.872626523849358,0.018981827250938846,0.0,87.2626523849358
const,0.13024276475363555,0.002833108544916232,0.0,
ram_go,-0.04409291664604181,0.012505882584353607,0.0004222470075849782,-4.409291664604181
stockage_go,0.005701004304904126,0.0007800861123780915,2.707989015348211e-13,0.5701004304904126
